"SubjectID" "ActivityName" "AverageOfBodyAcceleration-ThroughTime-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-X-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Y-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Z-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfGravityAcceleration-ThroughTime-Magnitude-Mean" "AverageOfGravityAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-X-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Y-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Z-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-StandardDeviation"
15 "STANDING" 0.286846902083333 -0.0225931214875 -0.121460229979167 -0.733761639416667 -0.649487419566667 -0.821794700625 0.666192713895833 0.202878545895833 0.0144206420625 -0.971432158125 -0.950890318125 -0.946634736875 0.0800597130625 -0.0195942749233333 0.0160130645041667 -0.7739997188125 -0.743684819833333 -0.888232520770833 0.00202268821083333 -0.0873249643333333 0.0889004455625 -0.803887522916667 -0.824918555416667 -0.809671353541667 -0.1131951524375 -0.0392534019441667 -0.0528150244854167 -0.827801666458333 -0.910061174791667 -0.867327628333333 -0.702042110520833 -0.717308816395833 -0.702042110520833 -0.717308816395833 -0.787052402916667 -0.76853584994375 -0.74673175825 -0.777476042083333 -0.877194316041667 -0.8978367125 -0.746706770375 -0.670822114702083 -0.839801598 -0.7294540339375 -0.661362682677083 -0.827244274375 -0.782170603333333 -0.753336999189583 -0.8738361616875 -0.786026213083333 -0.750968062339583 -0.90158128 -0.778909410541667 -0.851730399375 -0.808177982291667 -0.813182615833333 -0.811881036041667 -0.828253180833333 -0.725722479583333 -0.757171904375 -0.763906790775 -0.775728015375 -0.822033113541667 -0.7882143444375 -0.899031746666667 -0.903799957916667
15 "WALKING" 0.192733069507692 -0.00442685862307692 -0.106587222061538 -0.112550289783077 0.00749274106353846 -0.438247189215385 0.866905797353846 -0.149962855538462 0.0668184145455385 -0.952594896307692 -0.919540503230769 -0.921883304461538 0.113269653801538 0.0706426156369231 -0.0010770972234 -0.243021454615385 -0.207069585349077 -0.66136316 -0.0204860302938462 -0.0868932933526154 0.0958553026007692 -0.418893126261538 -0.413203113227692 -0.470347643384615 -0.106486327289231 -0.083925824366 -0.0793696927338462 -0.473931677384615 -0.703527572153846 -0.596486244153846 -0.0692006777492308 -0.138209143492308 -0.0692006777492308 -0.138209143492308 -0.31683731224 -0.247938402907692 -0.260521011553846 -0.383033598184615 -0.612866712769231 -0.672019969384615 -0.160391147246154 -0.0372005562307692 -0.503833641030769 -0.0958812344123077 -0.0350152014723077 -0.452275320246154 -0.277603349106154 -0.235633567627692 -0.622204827569231 -0.274947201430769 -0.230896514160923 -0.699976595384615 -0.366091589646154 -0.523034173538461 -0.442825777738462 -0.440105893723077 -0.362517472773846 -0.529904616615385 -0.136774316913077 -0.274783075769231 -0.228250578650769 -0.281638190123077 -0.481783840153846 -0.426263363276923 -0.671728362461538 -0.696852183538462
15 "WALKING_DOWNSTAIRS" 0.274222350408163 -0.0193120860632653 -0.11016291155102 -0.921642132816327 -0.882761497183673 -0.923864460408163 0.520892878877551 0.329377368714286 -0.0114243398979592 -0.992522802653061 -0.984305691632653 -0.979963985918367 0.0755624595918367 0.0113951223653061 0.00175793117265306 -0.925965243693878 -0.9066923358 -0.963719985714286 -0.0130170935632653 -0.0876440406265306 0.0976587075714286 -0.915325746734694 -0.921021169591837 -0.940050153469388 -0.118663322591837 -0.0380741994632653 -0.0523908581428571 -0.935479175714286 -0.966820843469388 -0.960530381632653 -0.905793871683673 -0.90975509103551 -0.905793871683673 -0.90975509103551 -0.927784971428571 -0.924734877346939 -0.89677218622449 -0.903918626938776 -0.95747672877551 -0.960857396938775 -0.920691738326531 -0.886440473110204 -0.940696149591837 -0.922196540530612 -0.887713439653061 -0.920874998 -0.928868530489796 -0.910085745122449 -0.958203910816326 -0.929543416530612 -0.909406348204082 -0.968026756530612 -0.914981359795918 -0.941194959591837 -0.937585672244898 -0.916727509591837 -0.911708017897959 -0.946546083673469 -0.911146842510204 -0.922536610612245 -0.921329819265306 -0.928822807755102 -0.930032754693878 -0.905203455102041 -0.961853947755102 -0.962285893265306
15 "WALKING_UPSTAIRS" 0.262850046756757 -0.0166595059540541 -0.100848056918919 -0.679167921378378 -0.648587070216216 -0.769117147837838 0.423304715567568 0.358259990918919 0.00916964916756757 -0.971738593783784 -0.967138296216216 -0.948967795135135 0.0919584522486487 0.0394463126127027 -0.0160340535108108 -0.72553877872973 -0.727615152675676 -0.873670664054054 -0.00684433335810811 -0.0874195810189189 0.0845398081621622 -0.780117105135135 -0.770921368783784 -0.800457184594595 -0.0663983941081081 -0.0420620038502703 -0.0316526190702703 -0.820565818648649 -0.892914260810811 -0.856370407027027 -0.658339461567568 -0.677672819108108 -0.658339461567568 -0.677672819108108 -0.758312880702703 -0.730718374324324 -0.709382859567568 -0.74641166772973 -0.863085205405405 -0.887474464324324 -0.698090310891892 -0.671088094013514 -0.805325627027027 -0.673043866135135 -0.65946697172973 -0.768943933216216 -0.742577918648649 -0.741280642189189 -0.860533082972973 -0.733028492012162 -0.731288871918108 -0.885507135135135 -0.756305563835135 -0.816762950810811 -0.793553595756757 -0.789182704324324 -0.749818768105405 -0.821949384594595 -0.688279001918919 -0.722341067189189 -0.725044077567568 -0.740240421594595 -0.799818655135135 -0.757090841486487 -0.885705878378378 -0.897836315135135
16 "LAYING" 0.36023019952381 -0.0135408387455556 -0.102003199555556 -0.251044655879365 -0.307266683633333 -0.180855434503175 0.770496731269841 -0.0718124477142857 -0.126111379206349 -0.936826972857143 -0.932656012063492 -0.888026420666667 0.0321068812698413 0.0201826606161905 -0.0581508652507937 -0.403678293984127 -0.45658208752381 -0.497356215412698 0.00295930413968254 -0.0691490489793651 0.0842835413793651 -0.612177729206349 -0.622020638095238 -0.487456385555556 -0.12189750418 -0.0567085921031746 -0.0352381892444444 -0.714700650952381 -0.719857727619048 -0.651888352380952 -0.170020793534762 -0.244064451825397 -0.170020793534762 -0.244064451825397 -0.407956526936508 -0.391445651379365 -0.458124593492063 -0.596451985555556 -0.704719605079365 -0.731497062222222 -0.33595158948254 -0.330065358405714 -0.290465118889206 -0.222239549222222 -0.341598749071429 -0.190049400238095 -0.443495318492063 -0.481810031650794 -0.467950748619048 -0.415811507263175 -0.465808516136508 -0.525742242793651 -0.581916657863492 -0.620047292539682 -0.498816101904762 -0.625641790952381 -0.628442283015873 -0.533198030793651 -0.266231265460317 -0.354425799795238 -0.376931502803968 -0.416087535396825 -0.639910203968254 -0.639305200793651 -0.726664993174603 -0.757506467301587
16 "SITTING" 0.2779163625 -0.0168902042738095 -0.106273381559524 -0.966449018571429 -0.941008207738095 -0.936363674607143 0.742059702297619 -0.00731612142857143 0.126743272680952 -0.993753241428571 -0.9883288975 -0.980407375238095 0.0790562250238095 0.00950257801047619 0.00239105717875 -0.967312597261905 -0.956129328690476 -0.963890967619048 -0.0256454450290476 -0.0733298638452381 0.0851860772142857 -0.968942167142857 -0.967124741547619 -0.957377290952381 -0.101261412428571 -0.0361082693690476 -0.054113954202381 -0.977517123333333 -0.981543603452381 -0.973822276666667 -0.9505748775 -0.955069810833333 -0.9505748775 -0.955069810833333 -0.9620268975 -0.962747925833333 -0.957863879285714 -0.959896353690476 -0.980381596190476 -0.980855226428571 -0.965997762619048 -0.947092634642857 -0.946114959642857 -0.966740138452381 -0.941250071547619 -0.935328870297619 -0.969127616904762 -0.958748618809524 -0.96024388797619 -0.968332145119048 -0.956391498928571 -0.96609015297619 -0.966169183333333 -0.968831639761905 -0.959165812380952 -0.97004640297619 -0.966461357738095 -0.960766285833333 -0.95551161202381 -0.961309765595238 -0.960803266904762 -0.96453465047619 -0.966077236904762 -0.9628572675 -0.980961797261905 -0.981795716309524
16 "STANDING" 0.285721971369863 -0.0176438821986301 -0.10823605269863 -0.786665991589041 -0.741017449547945 -0.733235721631507 0.58276583160274 -0.0773728780684931 0.148524572054795 -0.983652682191781 -0.976622451780822 -0.965690634794521 0.088776755179452 0.00336810221547945 -0.021705357669726 -0.822684450821918 -0.818929643561644 -0.849381936438356 -0.0172174662109589 -0.0731721418684931 0.0699849552465753 -0.849832123013699 -0.867641053287671 -0.809356726767123 -0.0973125064520548 -0.0394676572753425 -0.0571920664479452 -0.899892060136986 -0.912583198219178 -0.893948700684931 -0.74434618769863 -0.776936547616438 -0.74434618769863 -0.776936547616438 -0.819329270410959 -0.816784568616438 -0.791776499315068 -0.836803307123288 -0.906361276986301 -0.915518164246575 -0.80550795030137 -0.768361321054794 -0.781480045465753 -0.780088395753425 -0.744470942027397 -0.729085116909589 -0.833206568767123 -0.828065776712329 -0.840955886438356 -0.827554284794521 -0.821300348767123 -0.856337756027397 -0.849367969041096 -0.873801276164384 -0.834337419726027 -0.852458445890411 -0.865929243972603 -0.820246472534247 -0.782777978931507 -0.808503332369863 -0.813019237931507 -0.822182984849315 -0.868374690410959 -0.84613190630137 -0.914275659178082 -0.923129236712329
16 "WALKING" 0.195335334431034 -0.0148636644948276 -0.112285152586207 -0.349673423291379 -0.345486680808621 -0.233724889 0.737474639275862 -0.0971623964482759 -0.0992643969310345 -0.940645308448276 -0.943681442068966 -0.905877725 0.093251760337931 0.0111860512637931 0.0958956381793103 -0.4621943135 -0.479478353448276 -0.543838196932759 0.0279602387637931 -0.0609238543517241 0.0421868776189655 -0.616909685862069 -0.632490731206897 -0.493293532931035 -0.113477522910517 -0.0389921990137931 -0.0616670399 -0.723334514310345 -0.740820278793103 -0.674566111034483 -0.257629472012069 -0.369245986362069 -0.257629472012069 -0.369245986362069 -0.456615867724138 -0.449660750024138 -0.446572584827586 -0.600189534827586 -0.722924174482759 -0.751299248965517 -0.401281305753448 -0.371184496810345 -0.320700557856897 -0.331796027765172 -0.374863850534483 -0.249716934556897 -0.490421599793103 -0.506384746275862 -0.506469085827586 -0.4810566156 -0.486019294137931 -0.579984791034483 -0.603820880689655 -0.642865861034483 -0.527297415344828 -0.625568254137931 -0.632131544310345 -0.531102596206897 -0.355750252298276 -0.476998130465517 -0.434928047431034 -0.473418338322414 -0.654385373793103 -0.635307053241379 -0.746299213103448 -0.776466924482759
16 "WALKING_DOWNSTAIRS" 0.273858075333333 -0.0164423058288889 -0.108063614288889 -0.964940384 -0.948431415777778 -0.945408826777778 0.776019552222222 -0.00389727706666667 0.109540034466667 -0.993822159111111 -0.984546182444444 -0.97264466 0.0851102516222222 0.0158537558531111 -0.0185051022366667 -0.970074946733333 -0.967683253333333 -0.975055505111111 -0.0168040176022222 -0.0807879911555556 0.0786130258933333 -0.966715137111111 -0.972582529111111 -0.970281539777778 -0.103296023022222 -0.0389609081075556 -0.0568735894444444 -0.981050699333333 -0.984980951555556 -0.983770282666667 -0.952037654888889 -0.949508917777778 -0.952037654888889 -0.949508917777778 -0.971801303333333 -0.966522010488889 -0.958992344222222 -0.956088179111111 -0.985137577333333 -0.984380797555556 -0.968009702666667 -0.956424712222222 -0.955377610733333 -0.963929751111111 -0.947477944 -0.94410253046 -0.972094794222222 -0.968973192666667 -0.972142708222222 -0.970646521288889 -0.968551175555556 -0.976556267777778 -0.964288479555556 -0.974835916888889 -0.970192263555556 -0.967907688666667 -0.971632849111111 -0.972990141555556 -0.953712193777778 -0.954609024933333 -0.965636359684444 -0.9667711272 -0.966494210444444 -0.957209476888889 -0.984479707333333 -0.985013485333333
16 "WALKING_UPSTAIRS" 0.259454871162791 -0.0149240699683721 -0.107646450790698 -0.614408936744186 -0.527121425953488 -0.4959068555 0.591186511511628 -0.129160055953488 0.0465182865581395 -0.973530505581395 -0.953064542325581 -0.950520845813953 0.0930272146976744 -0.0102860125267674 -0.00484005619627907 -0.678948831232558 -0.670289825116279 -0.72828508627907 -0.0492686918906977 -0.0811156201441861 0.0735924151860465 -0.729083301627907 -0.750957705581395 -0.639218332325581 -0.111046959863023 -0.0406155852313953 -0.0620469365737209 -0.818766236046512 -0.850064421860465 -0.810088911395349 -0.530765430930233 -0.598301061860465 -0.530765430930233 -0.598301061860465 -0.672163216116279 -0.666507512697674 -0.620274576046512 -0.700367385581395 -0.83136783255814 -0.860357869302326 -0.664613232651163 -0.576449247595349 -0.593225436488372 -0.597115022325581 -0.533125148488372 -0.486850105418605 -0.702013588302326 -0.690364091627907 -0.713716341162791 -0.683730709302326 -0.671053950232558 -0.741270287209302 -0.716793455116279 -0.773394722325581 -0.689698479534884 -0.736265310930233 -0.741248594186046 -0.658077421162791 -0.613473885325581 -0.653915255139535 -0.663612098 -0.672452379976744 -0.762008686744186 -0.714291324186046 -0.858718735581395 -0.872750821395349
17 "LAYING" 0.353024773928571 -0.0188428460089286 -0.104906739090536 -0.124791104793393 -0.120637718695893 -0.294394280551786 0.817593697142857 -0.150907093357143 -0.15225128675 -0.939459995178571 -0.9231645925 -0.895935791428571 0.0440469545071429 -0.0459589841676786 -0.0621094191071429 -0.3051632115 -0.346744800548214 -0.623652066428571 0.0354967007803571 -0.118424509107143 0.034439490725 -0.482089174321429 -0.524790212142857 -0.437875527553571 -0.118721916564286 0.0185813820203571 -0.0589826257910714 -0.565364857678571 -0.642738790357143 -0.607371221964286 -0.0784434663571429 -0.1739329774625 -0.0784434663571429 -0.1739329774625 -0.362812910008929 -0.357371206344643 -0.329426315341964 -0.467308654107143 -0.61027134875 -0.637935876428571 -0.223019231269643 -0.186116396308036 -0.411743934142857 -0.0908996486767857 -0.144717946842857 -0.289151952569643 -0.3704464074375 -0.386578380928571 -0.600246056607143 -0.300424018898214 -0.347439814901786 -0.645567423035714 -0.414054487375 -0.534504047142857 -0.435257196071429 -0.506943668125 -0.523571588571429 -0.491454619642857 -0.20376774285 -0.288050754996429 -0.352172276419643 -0.371230930332143 -0.508782736428571 -0.535083085 -0.638724957142857 -0.664513899285714
17 "SITTING" 0.2780093084 -0.017534119134 -0.10848002546 -0.9763779704 -0.9562043686 -0.9664302644 0.7471080408 0.01980730328 -0.02343065274 -0.9939978756 -0.9879126002 -0.9830940564 0.08876510606 -0.0002174027192 -0.007323804307 -0.9803916092 -0.9745068922 -0.985906783 -0.0142511768312 -0.08843938676 0.08419228348 -0.9798873382 -0.9814034194 -0.9770405896 -0.09860353984 -0.0372261625 -0.0602518634 -0.9829987992 -0.9912760942 -0.9869808792 -0.96727239304 -0.9694458046 -0.96727239304 -0.9694458046 -0.979763366 -0.9818503248 -0.9685010916 -0.9698424706 -0.9892879896 -0.9892836518 -0.9745745714 -0.9584083866 -0.9744518428 -0.9771879268 -0.95704828896 -0.9640906458 -0.981513757 -0.973571587 -0.9838936572 -0.9809579834 -0.977677891 -0.9864607064 -0.9772980158 -0.9843164072 -0.9784377014 -0.9807863464 -0.9798719248 -0.9787234738 -0.9729045358 -0.971574911 -0.9809982358 -0.981955208 -0.9790288656 -0.9693093 -0.989382941 -0.9896221418
17 "STANDING" 0.285598503170732 -0.0144342886490244 -0.108722522853659 -0.749012311190244 -0.701669369386585 -0.778156209292683 0.603339357804878 0.0547493472804878 0.079252245195122 -0.986033944878049 -0.97483176 -0.96985276 0.0714090330597561 0.0045799156147561 0.00228078495402439 -0.789863609195122 -0.754283758639024 -0.867374950487805 -0.0277104388849268 -0.076755714097561 0.088159351345122 -0.841950547560976 -0.841490100243902 -0.819859132195122 -0.105996864158537 -0.0321029652829268 -0.0578848008335366 -0.844952086829268 -0.875817951585366 -0.861003596463415 -0.712546059939024 -0.776710327962195 -0.712546059939024 -0.776710327962195 -0.789182819512195 -0.788292081951219 -0.79414286597561 -0.842662554268293 -0.863497148780488 -0.874468275121951 -0.781957038278415 -0.725131697243902 -0.81239156745122 -0.737605412109756 -0.708212548264634 -0.777178454658537 -0.815203746585366 -0.777860524317073 -0.859499982439024 -0.78302201747561 -0.745602792231707 -0.873925098536585 -0.817448456347561 -0.846464458536585 -0.817170039878049 -0.85026884695122 -0.840033711829268 -0.837859991463415 -0.777676037 -0.810829375621951 -0.794943076841463 -0.782489237756098 -0.848524432560976 -0.867582402804878 -0.88239071402439 -0.874360200731707
17 "WALKING" 0.191893708210526 -0.0187740345719298 -0.1023286394 -0.170932563235088 -0.154196650957895 -0.316572665015789 0.768117021403509 -0.10468868845614 -0.118183280350877 -0.935664965263158 -0.927276298245614 -0.919491038421053 0.130573954361404 0.0624874012724561 0.0542525678303509 -0.352832294052632 -0.387955210701754 -0.635607767894737 -0.0223104527789474 -0.0824674644259298 0.0909619460538596 -0.51674160277193 -0.521526993157895 -0.398676037285965 -0.113732689603509 -0.098857451512807 -0.0145174340775439 -0.598029367192982 -0.669617375438596 -0.622741136842105 -0.11964456414386 -0.24318312325614 -0.11964456414386 -0.24318312325614 -0.400051549561403 -0.403767728982456 -0.321194795603509 -0.492146949052632 -0.633956077719298 -0.67583666122807 -0.251513601377193 -0.225233251642105 -0.428876640508772 -0.143099819787719 -0.172693694468421 -0.312379016817544 -0.425667151947368 -0.428521347368421 -0.610345299473684 -0.33778306254386 -0.385762578701754 -0.659417156140351 -0.458730971614035 -0.543134314035088 -0.425765892280702 -0.53845351274386 -0.513276864561404 -0.44698753922807 -0.265066098907018 -0.350372418666667 -0.398440788385965 -0.41753148245614 -0.54018271245614 -0.549525543859649 -0.672800662982456 -0.705367384385965
17 "WALKING_DOWNSTAIRS" 0.273858958125 -0.0159439172829167 -0.115637567395833 -0.873252095625 -0.8524744018375 -0.881020595729167 0.716444874166667 0.00430627983333333 0.00201711205208334 -0.990055188541667 -0.97972174 -0.966893245625 0.0571985486041667 0.012581484828125 0.01449598515 -0.89256480225 -0.884044837958333 -0.93227438375 -0.0220138865291667 -0.06223767914375 0.0829276474291667 -0.913321811666667 -0.918167513125 -0.916405729791667 -0.116016851220833 -0.0351042027416667 -0.0588813155375 -0.926698911875 -0.9400328975 -0.940229971041667 -0.854657446458333 -0.873067859645833 -0.854657446458333 -0.873067859645833 -0.8969961483125 -0.893145416770833 -0.887680083958333 -0.908521618541667 -0.93702218 -0.937818589791667 -0.891234228375 -0.867476891354167 -0.903718444166667 -0.867240566458333 -0.853662921316667 -0.8778341740625 -0.903502449791667 -0.895036713541667 -0.92918744875 -0.891143780291667 -0.880118056625 -0.933979693541667 -0.9052077176875 -0.922345456875 -0.917839630625 -0.9164665675 -0.916649382291667 -0.923798115416667 -0.879047816833333 -0.888828478979167 -0.8982985470625 -0.88688614125 -0.917084896041667 -0.918961849166667 -0.93988582125 -0.939508028333333
17 "WALKING_UPSTAIRS" 0.262276964133333 -0.020058206082 -0.1145091298 -0.73368084192 -0.624628776045467 -0.721925619653333 0.618966223866667 0.0490289398266667 0.0443117974 -0.981226389466667 -0.9590887076 -0.95426043 0.093450101284 0.015566157634 0.0115166606145333 -0.764878024773333 -0.687165403510667 -0.8398072576 -0.0276358582293333 -0.0720247515426667 0.0775009763146667 -0.813214243333333 -0.802818408533333 -0.77225580288 -0.0982455408226667 -0.048562737304 -0.0532893443906667 -0.819481499066667 -0.843997458933333 -0.837934250133333 -0.668408234097867 -0.75205238194 -0.668408234097867 -0.75205238194 -0.75229008904 -0.743217042613333 -0.745689796533333 -0.808430728533333 -0.835764632133333 -0.843482994933333 -0.765351933705333 -0.655465381838933 -0.778024500666667 -0.72258781924 -0.632811351928 -0.714265596666667 -0.792537306653333 -0.722276927733333 -0.835366040133333 -0.758140700906667 -0.671042691470667 -0.843154277733333 -0.7931342664 -0.817558465066667 -0.784726612133333 -0.820648072133333 -0.796253979733333 -0.7895279054 -0.755585209426667 -0.789080048293333 -0.758952785893333 -0.726061431866667 -0.817902631066667 -0.838087446533333 -0.854131519066667 -0.841443044533333
18 "LAYING" 0.330832639107143 -0.0201864876646018 -0.105332193328571 -0.331320709642857 -0.222440988892857 -0.383149194821429 0.914030942142857 -0.26418197 -0.052893594625 -0.968273821428571 -0.948048904464286 -0.933230310892857 0.0802112689 -0.0730159120732143 -0.0677040624142857 -0.418718141428571 -0.431273153392857 -0.681855959285714 -0.0280708409616071 -0.0805907575017857 0.0970376759517857 -0.620708148928571 -0.539071353035714 -0.480898417678571 -0.0819327878357143 -0.0246799053357143 -0.047846187025 -0.6664485975 -0.758871215714286 -0.658771440714286 -0.270448945535714 -0.335512545553571 -0.270448945535714 -0.335512545553571 -0.469472976607143 -0.444474684285714 -0.433469472321429 -0.56180178675 -0.70268702625 -0.770294652678571 -0.378257855357143 -0.293447242875 -0.503256929107143 -0.31455798375 -0.237651419982143 -0.371973586160714 -0.454741704285714 -0.453060285535714 -0.654039993035714 -0.433254763928571 -0.446707438035714 -0.708284438035714 -0.565971237821429 -0.621994441607143 -0.49333325125 -0.64087392125 -0.501469680535714 -0.525625817857143 -0.354403451875 -0.430348064821429 -0.43475802375 -0.461569869642857 -0.625775337321429 -0.598249784607143 -0.7615895725 -0.799344518035714
18 "SITTING" 0.27809289893617 -0.0174097150989362 -0.109360902680851 -0.953314734361702 -0.928906095106383 -0.940734035212766 0.632295094468085 0.152081988138298 0.154957831574468 -0.993540459680851 -0.98795714106383 -0.982548580851064 0.0753348406382979 0.00334952583925532 0.00560310436322553 -0.95614133606383 -0.947479618297872 -0.972335879574468 -0.0313455967808511 -0.0688066719574468 0.082323537287234 -0.952994635989362 -0.955704217978723 -0.954243838404255 -0.0952041248968085 -0.0424941180957447 -0.0525328120882979 -0.968015167340425 -0.978658939680851 -0.969470427021277 -0.941224007553191 -0.945437492021277 -0.941224007553191 -0.945437492021277 -0.957122238297872 -0.957448148510638 -0.939530186170213 -0.948049448829787 -0.974201644361702 -0.977618323404255 -0.954768775212766 -0.933836148191489 -0.955001831170213 -0.952934350531915 -0.930276316808511 -0.937534512765957 -0.958549248191489 -0.949470314574468 -0.969287562446808 -0.957615147553191 -0.948994584468085 -0.973982433297872 -0.953481559148936 -0.964709299787234 -0.953217917553192 -0.953697519425532 -0.951598746276596 -0.958810120744681 -0.946564335212766 -0.952784415531915 -0.956462903297872 -0.958001295 -0.959592173297872 -0.949929336808511 -0.977111070638298 -0.979670922659574
18 "STANDING" 0.2870892925 -0.0163467734125 -0.112400227842105 -0.736301685789474 -0.675228099736842 -0.734346585394737 0.674615455789474 0.00611001553947369 0.132525540013158 -0.980773027763158 -0.973762061447368 -0.955002723421053 0.0584614096973684 0.0107440442019079 -0.00823688950355263 -0.776123033157895 -0.775706920789474 -0.868501093684211 -0.0552702058315789 -0.0539156465117105 0.100195554989474 -0.825761224078947 -0.812270917894737 -0.772010995657895 -0.107290875263158 -0.0309516519973684 -0.0441782482105263 -0.867964802236842 -0.900151363421053 -0.8561962575 -0.703553887631579 -0.725788125789474 -0.703553887631579 -0.725788125789474 -0.793911835526316 -0.782240132842105 -0.747475237105263 -0.807152906710526 -0.881977650526316 -0.900182382236842 -0.76670248118421 -0.72196798 -0.791952578026316 -0.726084070526316 -0.673629463447368 -0.726008993315789 -0.793079856842105 -0.790024939736842 -0.857547573157895 -0.77873475131579 -0.775200659342105 -0.877975478684211 -0.811908023552632 -0.844957212631579 -0.786851224078947 -0.832280264342105 -0.797414885921053 -0.789291563289474 -0.74135766806579 -0.760421066578947 -0.781828215881579 -0.783539233157895 -0.843906618947368 -0.817951999605263 -0.898524933289474 -0.910178185934211
